activity_id,molecule_chembl_id,canonical_smiles,molecule_pref_name,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name
282952,CHEMBL269209,C[C@H](N)C(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)[C@@H](C)N)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,,IC50,=,600.0,nM,6.22,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
286460,CHEMBL273851,Cl.O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,,IC50,=,5000.0,nM,5.30,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
288920,CHEMBL268012,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,,IC50,=,1800000.0,nM,,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
290166,CHEMBL9295,CCCNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,,IC50,=,30.0,nM,7.52,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
291262,CHEMBL269757,Cl.O=C(CNC(=O)c1ccccc1)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)CNC(=O)c3ccccc3)cc2)C2CCCN2C(=O)C2CCCN2)cc1,,IC50,=,700.0,nM,6.16,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
292601,CHEMBL9263,CC(=O)Nc1cccc(OP(=O)(Oc2cccc(NC(C)=O)c2)C2CCCN2C(=O)C2CCCN2)c1.Cl,,IC50,=,800.0,nM,6.10,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
296408,CHEMBL9433,CS(=O)(=O)Nc1ccc(OP(=O)(Oc2ccc(NS(C)(=O)=O)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,,IC50,=,400.0,nM,6.40,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
297734,CHEMBL9565,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(O)cc1)Oc1ccc(O)cc1,,IC50,=,190000.0,nM,,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
297737,CHEMBL268527,COC(=O)C(Cc1ccc(OP(=O)(Oc2ccc(CC(NC(C)=O)C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1)NC(C)=O.Cl,,IC50,=,1400.0,nM,5.85,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
298915,CHEMBL9408,COC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,,IC50,=,16.0,nM,7.80,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
301601,CHEMBL430281,Cl.NC(=O)Nc1cccc(OP(=O)(OC2=CC=CC(NC(N)=O)C2)C2CCCN2C(=O)C2CCCN2)c1,,IC50,=,2300.0,nM,5.64,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
301604,CHEMBL274829,CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,,IC50,=,23.0,nM,7.64,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
302763,CHEMBL9527,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1,,IC50,=,5000.0,nM,5.30,CHEMBL666617,In vitro inhibition of human Dipeptidylpeptidase IV.,B,CHEMBL1132608,J Med Chem,1999,CHEMBL284,Dipeptidyl peptidase 4
304307,CHEMBL278393,N[C@H](C(=O)N1CCCC1)C1CCCCC1,,IC50,=,320.0,nM,6.50,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
305623,CHEMBL98408,CC[C@H](C)[C@H](N)C(=O)N1CCSC1,,IC50,=,420.0,nM,6.38,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
306963,CHEMBL1682974,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(OC(F)(F)F)cc2)CC1,,IC50,=,33.0,nM,7.48,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
308219,CHEMBL22359,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,,IC50,=,53.0,nM,7.28,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
308225,CHEMBL22679,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,,IC50,=,94.0,nM,7.03,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
309669,CHEMBL3084936,N#Cc1cccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)c1,,IC50,=,24.0,nM,7.62,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
309671,CHEMBL3084942,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc3ccccc3c2)CC1,,IC50,=,18.0,nM,7.75,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
309673,CHEMBL3084949,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,,IC50,=,15.0,nM,7.82,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
309679,CHEMBL3084939,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(F)c(F)c2)CC1,,IC50,=,35.0,nM,7.46,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
310881,CHEMBL3084935,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(I)cc2)CC1,,IC50,=,23.0,nM,7.64,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
310883,CHEMBL3084943,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,,IC50,=,24.0,nM,7.62,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
312313,CHEMBL3084954,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,,IC50,=,17.0,nM,7.77,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
314912,CHEMBL3084937,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)cc1,,IC50,=,7.5,nM,8.12,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
318589,CHEMBL3084938,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,,IC50,=,26.0,nM,7.58,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
319705,CHEMBL25437,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,,IC50,=,88.0,nM,7.06,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
320945,CHEMBL278558,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,,IC50,=,190.0,nM,6.72,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
322177,CHEMBL23176,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,,IC50,=,25.0,nM,7.60,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
323637,CHEMBL3084940,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cncc3ccccc23)CC1,,IC50,=,64.0,nM,7.19,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
324718,CHEMBL3084946,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)CC1,,IC50,=,38.0,nM,7.42,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
325933,CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,VILDAGLIPTIN,IC50,=,34.0,nM,7.47,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
325935,CHEMBL3084947,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(I)cc2)CC1,,IC50,=,33.0,nM,7.48,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
327148,CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,,IC50,=,22.0,nM,7.66,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
327150,CHEMBL3084952,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2cccc3ccccc23)CC1,,IC50,=,17.0,nM,7.77,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
331193,CHEMBL3084956,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cnc3ccccc3c2)CC1,,IC50,=,9.0,nM,8.05,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
331195,CHEMBL23979,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,,IC50,=,89.0,nM,7.05,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
334012,CHEMBL3084948,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc3ccccc3c2)CC1,,IC50,=,21.0,nM,7.68,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
335217,CHEMBL3084955,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,,IC50,=,55.0,nM,7.26,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
335219,CHEMBL3084941,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,,IC50,=,98.0,nM,7.01,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
335221,CHEMBL497992,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)CC1,,IC50,=,2.6,nM,8.59,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
336424,CHEMBL3084953,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(I)cc2)CC1,,IC50,=,10.0,nM,8.00,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
337683,CHEMBL3084944,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,,IC50,=,46.0,nM,7.34,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
341675,CHEMBL25211,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,,IC50,=,22.0,nM,7.66,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
341681,CHEMBL3084951,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc3ccccc3c2)CC1,,IC50,=,20.0,nM,7.70,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
344023,CHEMBL3084945,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](N)CC1,,IC50,=,2700.0,nM,5.57,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
344025,CHEMBL3084950,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2ccc(Cl)c(Cl)c2)CC1,,IC50,=,29.0,nM,7.54,CHEMBL664532,Inhibitory activity against dipeptidylpeptidase IV.,B,CHEMBL1146708,Bioorg Med Chem Lett,2004,CHEMBL284,Dipeptidyl peptidase 4
345743,CHEMBL315163,CCC(C)[C@H](N)C(=O)N1CSCCC1C#N,,Ki,=,6000.0,nM,5.22,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
348375,CHEMBL2115247,CC[C@H](C)[C@H](N)C(=O)N1C[S+]([O-])C[C@H]1C#N,,Ki,=,34.0,nM,7.47,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
351202,CHEMBL92706,CCC(C)[C@H](N)C(=O)N1CCC[C@@]1(C)C#N,,Ki,=,4200.0,nM,5.38,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
351204,CHEMBL92175,N#C[C@@H]1CSCN1C(=O)C(CCCCN)NC(=O)OCc1ccccc1,,Ki,=,5.0,nM,8.30,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
355509,CHEMBL327187,CCC(C)[C@H](N)C(=O)N1CCS[C@H]1C#N,,Ki,=,1.7,nM,8.77,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
359862,CHEMBL93208,CCC(C)[C@H](N)C(=O)N1CSC[C@H]1C#N,,Ki,=,0.41,nM,9.39,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
360973,CHEMBL329641,CCC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,,Ki,=,2.2,nM,8.66,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
362220,CHEMBL92760,CCC(C)[C@H](N)C(=O)N1CS(=O)(=O)C[C@H]1C#N,,Ki,=,21.0,nM,7.68,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
368327,CHEMBL94278,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCC1,,Ki,=,1.1,nM,8.96,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
373995,CHEMBL93526,CCC(C)[C@H](N)C(=O)N1CCCC[C@H]1C#N,,Ki,=,260.0,nM,6.58,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
376736,CHEMBL93060,N#C[C@@H]1CSCN1C(=O)C(N)C1CCCC1,,Ki,=,0.5,nM,9.30,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
380938,CHEMBL2115247,CC[C@H](C)[C@H](N)C(=O)N1C[S+]([O-])C[C@H]1C#N,,Ki,=,440.0,nM,6.36,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
385211,CHEMBL328123,CCC(C)[C@H](N)C(=O)N1COC[C@H]1C#N,,Ki,=,450.0,nM,6.35,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
388408,CHEMBL316560,N#C[C@@H]1CSCN1C(=O)C(N)C1CCCCC1,,Ki,=,0.8,nM,9.10,CHEMBL664933,Inhibition of human Dipeptidyl peptidase IV,B,CHEMBL1128930,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
431858,CHEMBL544475,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,,IC50,=,3400.0,nM,5.47,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
431859,CHEMBL543539,CCOC(=O)c1cnc(CN(C)C)c2cc(OC)c(OC)cc12.Cl,,IC50,=,948000.0,nM,,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
431860,CHEMBL543057,COc1cc2c(C=O)cnc(CN)c2cc1OC.Cl,,IC50,=,277000.0,nM,,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
433092,CHEMBL63860,C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,,Ki,=,2.0,nM,8.70,CHEMBL664122,In vitro test for inhibitory activity against human dipeptidyl peptidase IV.,B,CHEMBL1128915,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
434431,CHEMBL554880,COc1cc2c(CO)cnc(CN)c2cc1OC.Cl,,IC50,=,31800.0,nM,4.50,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
435564,CHEMBL503274,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,,Ki,=,440.0,nM,6.36,CHEMBL664122,In vitro test for inhibitory activity against human dipeptidyl peptidase IV.,B,CHEMBL1128915,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
437299,CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,,IC50,=,22.0,nM,7.66,CHEMBL664031,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from Caco-2 cells.,B,CHEMBL1135431,J Med Chem,2002,CHEMBL284,Dipeptidyl peptidase 4
437301,CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,,IC50,=,7.0,nM,8.15,CHEMBL664923,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from human plasma.,B,CHEMBL1135431,J Med Chem,2002,CHEMBL284,Dipeptidyl peptidase 4
437317,CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,,Inhibition,>,50.0,%,,CHEMBL664028,Inhibition of plasma Dipeptidyl peptidase IV activity for 4 hours after an oral dosage of 1 uM/Kg in monkey,F,CHEMBL1135431,J Med Chem,2002,CHEMBL284,Dipeptidyl peptidase 4
437319,CHEMBL77538,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,,Inhibition,>,80.0,%,,CHEMBL664522,Inhibition of plasma Dipeptidyl peptidase IV activity for ~4 hours after an oral dosage of 100 mg in human,B,CHEMBL1135431,J Med Chem,2002,CHEMBL284,Dipeptidyl peptidase 4
438085,CHEMBL276056,NC(C(=O)N1CCCC1)C1CCCC1,,Ki,=,210.0,nM,6.68,CHEMBL664122,In vitro test for inhibitory activity against human dipeptidyl peptidase IV.,B,CHEMBL1128915,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
438086,CHEMBL443622,C[C@H](N)C(=O)N1CCCC1,,Ki,=,7000.0,nM,5.16,CHEMBL664122,In vitro test for inhibitory activity against human dipeptidyl peptidase IV.,B,CHEMBL1128915,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
438306,CHEMBL539758,CCCNC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,,IC50,=,51400.0,nM,4.29,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
439447,CHEMBL381626,N#C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1,,Ki,=,22.0,nM,7.66,CHEMBL664122,In vitro test for inhibitory activity against human dipeptidyl peptidase IV.,B,CHEMBL1128915,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
440903,CHEMBL553407,CCOC(=O)Nc1cnc(CN)c2cc(OC)c(OC)cc12.Cl,,IC50,=,2300.0,nM,5.64,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
443451,CHEMBL3350815,O=C([C@H](CO)NCc1ccccc1)N1CCCC1,,Ki,=,6000.0,nM,5.22,CHEMBL664122,In vitro test for inhibitory activity against human dipeptidyl peptidase IV.,B,CHEMBL1128915,Bioorg Med Chem Lett,1996,CHEMBL284,Dipeptidyl peptidase 4
443617,CHEMBL544474,CCOC(=O)c1cnc(CN)c2ccc(OC)cc12.Cl,,IC50,=,207000.0,nM,,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
443618,CHEMBL544717,CCOC(=O)c1cnc(CN)c2cc(OC)c(OCC)cc12.Cl,,IC50,=,4700.0,nM,5.33,CHEMBL666616,In vitro inhibition of Dipeptidylpeptidase IV from Caco-2 (human colon carcinoma) cells.,B,CHEMBL1133230,Bioorg Med Chem Lett,2000,CHEMBL284,Dipeptidyl peptidase 4
443980,CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,,IC50,=,2.0,nM,8.70,CHEMBL664030,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from Caco-2 cells,B,CHEMBL1135431,J Med Chem,2002,CHEMBL284,Dipeptidyl peptidase 4
443982,CHEMBL307636,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,,IC50,=,3.2,nM,8.49,CHEMBL664032,In vitro inhibitory activity against Dipeptidyl peptidase IV (DPP-IV) extracted from human plasma,B,CHEMBL1135431,J Med Chem,2002,CHEMBL284,Dipeptidyl peptidase 4
